User,Totals
(aeropagitica),13795 
172,138 
17Drew,358 
23skidoo,732 
28bytes,2421 
2over0,1685 
5 albert square,3440 
52 Pickup,193 
7,4828 
7SeriesBOT,6403 
@pple,728 
A Man In Black,3517 
A Train,321 
A. B.,4032 
AA,942 
ABCD,3733 
AGK,13099 
AKeen,40 
AZT2008,1 
Aarktica,213 
Aaron Brenneman,1427 
Aaron Schulz,9496 
Abecedare,559 
Academic Challenger,23063 
Acalamari,13185 
Accounting4Taste,29474 
Acdixon,228 
Acetic Acid,152 
Acropolis now,3 
Acroterion,61706 
Adam Bishop,3881 
Adambiswanger1,143 
Adambro,2298 
Adashiel,896 
Addshore,4237 
AdjustShift,767 
Adjwilley,1 
Admiral Norton,400 
Admrboltz,3730 
Aecis,4106 
Aervanath,2587 
After Midnight,53340 
Agathoclea,1547 
Ahoerstemeier,15755 
Airplaneman,5351 
Ais523,348 
Aitias,5473 
Akhilleus,1383 
Akradecki,5769 
Aksi great,2597 
Al Ameer son,146 
Alai,1468 
AlainV,1 
Alasdair,801 
Aldux,550 
Ale jrb,1945 
Alex Bakharev,4603 
Alex S,38 
Alex Shih,380 
Alex.muller,965 
Alex756,2 
AlexandrDmitri,2908 
Alexandria,3362 
Alexf,61111 
AlexiusHoratius,2675 
Alhutch,829 
Alison,13025 
AlisonW,714 
AlistairMcMillan,375 
AliveFreeHappy,232 
Alkivar,3331 
Allen3,12386 
AllyUnion,2452 
Alphachimp,11150 
Altenmann,7246 
Alteripse,25 
Alvestrand,574 
Amalas,1278 
Amalthea,6244 
Amatulic,6702 
Amberrock,920 
Amcaja,118 
Ameliorate!,585 
AmiDaniel,4034 
Amire80,567 
Amophar,1 
Amorymeltzer,10219 
Ams80,12 
Anas Salloum,1024 
Ancheta Wis,36 
Andonic,2346 
Andre Engels,3 
Andres,8 
Andrevan,2268 
Andrew Gray,1941 
Andrew Levine,796 
Andrew Norman,160 
Andrew Yong,31 
Andrew c,1700 
Andrewa,352 
Andris,17 
Android79,3734 
Andrwsc,9025 
AndyZ,1041 
AnemoneProjectors,4933 
Anetode,11637 
AngelOfSadness,1693 
Angela,2665 
Angelo.romano,1524 
Angr,35952 
Angusmclellan,21259 
AniMate,573 
Animum,4581 
Anna Frodesiak,372 
Anomie,10342 
AnonEMouse,339 
Anonymous Dissident,3353 
Anonymous editor,1018 
Antandrus,14701 
Anthere,56 
Anthony Appleyard,44299 
Anthony Bradbury,25657 
AntiAbuseBot,1235 
AntonioMartin,60 
Apokryltaros,1 
Appraiser,335 
Aqwis,461 
Aranel,1145 
Arbitrarily0,2962 
Arcadian,499 
Archtransit,55 
Arctic.gnome,813 
Aris Katsaris,7 
Arjun01,1153 
Arminius,157 
ArnoldReinhold,315 
Arsenikk,520 
Art LaPella,80 
Arthur Rubin,1473 
Aruk Besadii Aora,2 
Arvindn,19 
Arwel Parry,939 
Asbestos,102 
Asterion,330 
AstroNomer,2 
Astronautics,882 
Atama,3112 
Athaenara,113104 
Atlant,699 
AuburnPilot,5475 
Audacity,39 
Aude,1848 
Auntof6,1 
Ausir,30 
Avraham,4860 
Awiseman,48 
Awolf002,15 
AxelBoldt,70 
AzaToth,2554 
B,20550 
BD2412,10814 
BDD,1501 
BOZ,863 
Babajobu,329 
Baboon Faceless,2 
Backslash Forwardslash,5029 
Bagumba,250 
Bahamut0013,3 
Bald Zebra,768 
Balloonman,472 
Banes,231 
Banno,78 
BanyanTree,3219 
Barek,2599 
Barneca,2492 
Barneca sock 1,1 
BaronLarf,458 
Barras,8 
Basalisk,858 
Bastique,769 
Bazonka,1 
Bbatsell,788 
Bbb23,4622 
Bcorr,241 
Bdesham,30 
Bduke,366 
Bearcat,10222 
Bearian,3294 
Bedford,73 
Beeblebrox,11308 
Beetstra,2512 
Bel123456,1 
Beland,243 
Bellhalla,24 
