User,Totals
(aeropagitica),13790 
-revi,1 
172,138 
17Drew,358 
23skidoo,732 
28bytes,3266 
2over0,1899 
5 albert square,5281 
52 Pickup,193 
7,4927 
7SeriesBOT,6403 
@pple,738 
A Man In Black,3517 
A Train,321 
A. B.,4041 
AA,960 
ABCD,3732 
AGK,13678 
AKeen,41 
AKoval (WMF),3 
AZT2008,1 
Aarktica,213 
Aaron Brenneman,1427 
Aaron Schulz,9496 
Abecedare,558 
Academic Challenger,23200 
Acalamari,15163 
Acather96,491 
Accounting4Taste,29472 
Acdixon,254 
Acetic Acid,151 
Acropolis now,3 
Acroterion,70970 
Adam Bishop,3885 
Adambiswanger1,143 
Adambro,2298 
Adashiel,896 
Adavyd,6 
Addshore,4681 
AdjustShift,767 
Adjwilley,48 
Admiral Norton,400 
Admrboltz,5328 
Aecis,4105 
Aervanath,2587 
After Midnight,53343 
Agathoclea,1603 
Ahoerstemeier,15752 
Ahonc,9 
Airplaneman,5375 
Ais523,348 
Aitias,5468 
Ajraddatz,41 
Akhilleus,1384 
Akradecki,5769 
Aksi great,2597 
Al Ameer son,149 
Alai,1468 
AlainV,1 
Alan,14 
Alasdair,802 
Aldux,550 
Ale jrb,1945 
Alex Bakharev,4787 
Alex S,38 
Alex Shih,703 
Alex.muller,965 
Alex756,2 
AlexandrDmitri,2908 
Alexandria,3362 
Alexf,93621 
AlexiusHoratius,2810 
Alhutch,829 
Alison,13261 
AlisonW,715 
AlistairMcMillan,376 
AliveFreeHappy,234 
Alkivar,3330 
Allan Aguilar,8 
Allen3,12804 
AllyUnion,2451 
Alphachimp,11150 
Altenmann,7245 
Alteripse,25 
Alvestrand,574 
Amalas,1278 
Amalthea,6356 
Amatulic,9201 
Amberrock,920 
Amcaja,118 
Ameliorate!,632 
AmiDaniel,4031 
Amire80,597 
Amophar,1 
Amorymeltzer,10248 
Ams80,12 
Anas Salloum,1024 
Ancheta Wis,44 
Andonic,2351 
Andre Engels,3 
Andres,9 
Andrevan,2329 
Andrew Gray,1975 
Andrew Levine,797 
Andrew Norman,160 
Andrew Yong,31 
Andrew c,1700 
Andrewa,492 
Andris,17 
Android79,3734 
Andrwsc,9218 
AndyZ,1041 
AnemoneProjectors,5374 
Anetode,12143 
AngelOfSadness,1933 
Angela,2678 
Angelo.romano,1529 
Angr,35986 
Angusmclellan,21254 
AniMate,575 
Animum,4575 
Anna Frodesiak,7482 
Anne Delong,1258 
Anomie,10503 
AnomieBOT III,12244 
AnonEMouse,339 
Anonymous Dissident,3354 
Anonymous editor,1003 
Antandrus,14836 
Anthere,60 
Anthony Appleyard,56460 
Anthony Bradbury,34511 
AntiAbuseBot,947 
AntonioMartin,63 
Apokryltaros,1 
Appraiser,335 
Aqwis,462 
Aranel,1145 
Arbitrarily0,3082 
Arcadian,499 
Archtransit,53 
Arctic.gnome,849 
Aris Katsaris,7 
Arjun01,1153 
Arminius,157 
ArnoldReinhold,323 
Arsenikk,658 
Art LaPella,90 
Arthur Rubin,1880 
Aruk Besadii Aora,2 
Arvindn,19 
Arwel Parry,944 
Asbestos,102 
Asterion,332 
AstroNomer,2 
Astronautics,881 
Atama,4106 
Athaenara,113503 
Atlant,699 
AuburnPilot,5500 
Audacity,48 
Aude,1878 
Auntof6,1 
Ausir,31 
Avraham,4749 
Awiseman,48 
Awolf002,15 
AxelBoldt,75 
AzaToth,2591 
B,22320 
BD2412,14073 
BDD,8579 
BOZ,1400 
Babajobu,329 
Baboon Faceless,2 
Backslash Forwardslash,5024 
