User,Totals
ProcseeBot,22874
RHaworth,6832
Explicit,5707
RonBot,4231
Fastily,4183
Oshwah,3543
Materialscientist,2373
Gilliam,2163
Edgar181,1531
Widr,1447
Cydebot,1287
Bbb23,1170
Anthony Appleyard,1006
Diannaa,982
Dlohcierekim,969
Magog the Ogre,952
Zzuuzz,922
Jimfbleak,879
Favonian,875
Ronhjones,847
Amorymeltzer,832
Sphilbrick,815
Tone,746
Drmies,722
Anthony Bradbury,712
Ymblanter,660
AnomieBOT III,554
Ferret,539
Ponyo,512
Sandstein,486
Plastikspork,483
Alexf,477
Athaenara,474
MER-C,426
RL0919,424
NinjaRobotPirate,409
Justlettersandnumbers,404
Hut 8.5,390
Ad Orientem,386
MSGJ,378
331dot,377
Fayenatic london,334
GeneralizationsAreBad,329
Gogo Dodo,327
JamesBWatson,293
Graham87,284
Berean Hunter,274
CambridgeBayWeather,263
GB fan,256
JzG,254
Acroterion,251
There&#039;sNoTime,244
Seraphimblade,240
Patar knight,234
Primefac,232
Kuru,231
TonyBallioni,231
Jauerback,219
Yunshui,219
Bishonen,219
Good Olfactory,218
Premeditated Chaos,215
Anna Frodesiak,196
Mz7,186
Iridescent,184
Michig,178
Callanecc,170
Pbsouthwood,166
Wbm1058,155
Ritchie333,154
Shirt58,153
Beeblebrox,149
Black Kite,149
Doug Weller,148
Nyttend,148
Deryck Chan,143
Yamla,139
Deb,138
Vanamonde93,134
L235,132
Fram,130
Tassedethe,126
DGG,126
Orangemike,125
Northamerica1000,123
RoySmith,121
Sir Sputnik,120
Malcolmxl5,119
Yamaguchi先生,118
Mojo Hand,118
Anomie,117
Swarm,117
Ivanvector,114
The Anome,114
78.26,108
Floquenbeam,107
Stwalkerster,106
The Blade of the Northern Lights,105
Timrollpickering,101
MelanieN,99
AGK,98
Boing! said Zebedee,97
Cyphoidbomb,90
DrKay,88
Beetstra,85
Mkdw,83
Excirial,83
Alex Shih,81
Graeme Bartlett,81
RegentsPark,78
Caknuck,78
Lourdes,77
SpacemanSpiff,76
B,73
SoWhy,73
Jo-Jo Eumerus,72
Doc James,69
TheSandDoctor,69
BD2412,69
GiantSnowman,68
Amakuru,67
Maile66,66
Jayron32,65
Fenix down,64
Spinningspark,64
BrownHairedGirl,64
Airplaneman,63
Nick,63
Fish and karate,62
EdJohnston,62
Xaosflux,61
Anachronist,61
K6ka,60
C.Fred,59
Salvio giuliano,57
Spencer,56
Sro23,55
DeltaQuad,53
Smartse,53
Nthep,53
Writ Keeper,52
Cullen328,51
DragonflySixtyseven,51
Huon,48
Vanjagenije,48
Muboshgu,47
MBisanz,43
Wtmitchell,41
JHunterJ,41
Bagumba,41
GorillaWarfare,39
Bearcat,39
Guerillero,39
SQL,39
Meno25,38
Stinglehammer,36
Menchi,36
Cyberpower678,36
Xezbeth,34
Czar,34
Courcelles,33
Miniapolis,33
Clpo13,32
R&#039;n&#039;B,32
Nihonjoe,32
Sjb72,32
DMacks,31
Jpgordon,31
Enigmaman,30
Just Chilling,30
Mattythewhite,30
ONUnicorn,29
Nev1,28
Jac16888,28
GoldRingChip,27
MusikAnimal,26
TFA Protector Bot,26
Delphine Dallison,26
Tide rolls,26
Ansh666,26
KrakatoaKatie,25
Number 57,25
RickinBaltimore,25
ReaderofthePack,25
Hoary,24
David Eppstein,23
Rmhermen,23
Discospinster,22
Thryduulf,22
Tavix,22
Lectonar,21
Rehman,21
PhilKnight,21
Gadfium,21
Fabrictramp,21
Sergecross73,21
Zzyzx11,21
Paul Erik,21
Dodger67,21
Ohnoitsjamie,21
Redrose64,20
MilborneOne,20
Anarchyte,19
Deor,19
Cordless Larry,18
Voice of Clam,18
Juliancolton,18
BDD,17
De728631,17
WJBscribe,17
Buckshot06,17
Gamaliel,17
Billinghurst,16
BOZ,15
Bsadowski1,15
Vsmith,15
