User,Totals
Quadell,1247
Infrogmation,1033
Rdsmith4,790
Fvw,671
SimonP,668
Gadfium,602
Thue,584
Joyous!,582
Francs2000,524
Aranel,523
RickK,504
Jni,446
Neutrality,388
UtherSRG,375
Niteowlneils,335
Ahoerstemeier,319
Deb,294
Geni,271
SWAdair,258
Ssd,257
Jimfbleak,234
Jrdioko,228
Hadal,213
Astronautics~enwiki,208
RedWolf,202
Chris 73,190
Jnc,189
Brockert,188
CryptoDerk,174
Altenmann,152
Rfl,152
Adam Bishop,134
Rhobite,131
Jpgordon,131
Lupo,128
Stormie,120
Curps,119
Dante Alighieri,103
Danny,102
Michael Snow,99
BrokenSegue,99
Jayjg,98
Frazzydee,98
David Gerard,97
Cyrius,94
DJ Clayworth,93
MacGyverMagic,93
RedWordSmith,86
Wile E. Heresiarch,82
Everyking,81
Gamaliel,80
Raul654,74
Rbrwr,73
Rossami,72
Fys,72
Stan Shebs,71
Bearcat,71
VampWillow,66
Academic Challenger,64
172,64
Rmhermen,61
Ferkelparade,61
Mirv,59
Mackensen,59
Duk,58
Ike9898,56
TUF-KAT,54
Postdlf,51
Sannse,50
Nunh-huh,50
Evercat,49
Ta bu shi da yu,45
Fuzheado,43
Slowking Man,38
Ugen64,36
Duncharris,36
Ran,35
Vanished user 5zariu3jisj0j4irj,34
Tom-,34
Bkonrad,34
DropDeadGorgias,33
Arminius,31
Gwalla,31
Jiang,31
KF,30
The Anome,28
OldakQuill,27
Topbanana,26
Conti,25
Cool Hand Luke,25
Proteus,25
Bryan Derksen,24
AllyUnion,24
Edward,23
Violetriga,22
ChrisO~enwiki,21
Zanimum,21
Mav,20
Tim Starling,20
Malcolm Farmer,19
Mackeriv,19
Angela,19
Fennec,18
Arwel Parry,18
Cecropia,18
Sverdrup,17
Johnleemk,17
Hcheney,17
Jfdwolff,17
Warofdreams,15
Ævar Arnfjörð Bjarmason,15
Vague Rant,15
Jwrosenzweig,14
Lexor,14
Formeruser-81,13
DavidWBrooks,13
G-Man,13
Zoicon5,12
Ams80,12
GeneralPatton,12
ClockworkSoul,12
Lachatdelarue,12
Kingturtle,12
Tillwe,11
Hemanshu,11
Elf,11
Henry Flower,11
Gtrmp,11
Phil Sandifer,11
RetiredUser2,11
Fred Bauder,10
Premeditated Chaos,10
Geogre,10
Charles Matthews,10
Ludraman,8
Olivier,8
PZFUN,8
PFHLai,8
Taxman,8
Kaihsu,7
Jengod,7
Smith03,7
Paul A,7
The Epopt,7
Mark,7
Karada,7
David Newton,7
Jmabel,7
Snoyes,6
Dbachmann,6
Dpbsmith,6
Dysprosia,5
Ilyanep,5
David.Monniaux,5
Waltpohl,5
Spencer195,5
WhisperToMe,5
LouI,5
Quercusrobur,5
Andrevan,5
Morven,5
Nohat,5
Ed Poor,4
Derek Ross,4
Patrick,4
Michael Hardy,4
Christopher Mahan,4
Joy,4
Menchi,4
Diberri,4
Hyacinth,4
Chuq,4
Owen,4
Schneelocke,4
Grunt,4
Solipsist,4
Roozbeh,4
Davidcannon,4
Jdforrester,4
Pcb21,3
Minesweeper,3
John K,3
Gentgeen,3
Bradeos Graphon,3
Fredrik,3
Woggly,3
Marshman,3
DavidLevinson,3
Pakaran,3
Flockmeal,3
Viajero,3
Dscos,3
Modemac,3
Meelar,3
Andrewa,2
AntonioMartin,2
Catbar,2
Theresa knott,2
Timwi,2
Lowellian,2
Dori,2
Moncrief,2
Rholton,2
Golbez,2
Jerzy,2
Stevenj,2
Camembert,2
Kosebamse,2
Rlandmann,2
Paul Benjamin Austin,2
Andris,2
Tannin,2
Tim Ivorson,2
Zero0000,2
Oberiko,1
Gabbe,1
Ezhiki,1
Khym Chanur,1
Mbecker,1
Visorstuff,1
Eloquence,1
Tompagenet,1
Ed g2s,1
Urhixidur,1
Mustafaa,1
Dale Arnett,1
Merovingian,1
Delirium,1
Brion VIBBER,1
TheCustomOfLife,1
Ktsquare,1
Magnus Manske,1
Montrealais,1
CJCurrie,1
Anthere,1
Sortior,1
Jamesday,1
Saltine,1
Decumanus,1
Pollinator,1
CatherineMunro,1
