User,Totals
ProcseeBot,37553
RHaworth,6719
Fastily,5786
Explicit,4548
Oshwah,3129
RonBot,2591
Widr,1968
Gilliam,1911
Amorymeltzer,1765
Anthony Bradbury,1728
Magog the Ogre,1607
Ronhjones,1540
Anthony Appleyard,1469
Jimfbleak,1447
Bbb23,1323
Plastikspork,1263
Malcolmxl5,1153
Edgar181,1115
Diannaa,1025
Alexf,980
Sandstein,904
MER-C,886
Dlohcierekim,815
NeilN,727
Killiondude,682
Spartaz,664
JamesBWatson,587
Primefac,553
TonyBallioni,545
The Blade of the Northern Lights,544
AnomieBOT III,489
NinjaRobotPirate,486
Ritchie333,481
GB fan,436
C.Fred,423
Favonian,414
Yunshui,379
Zzuuzz,374
Deb,372
Mz7,367
Tavix,355
Acroterion,346
Hut 8.5,335
Graeme Bartlett,317
CambridgeBayWeather,308
Ponyo,305
Cydebot,285
Premeditated Chaos,282
Ad Orientem,279
GiantSnowman,278
SpacemanSpiff,260
Mackensen,251
Mojo Hand,246
78.26,245
Randykitty,235
Yamaguchi先生,229
Mfield,228
Fayenatic london,227
Xaosflux,222
Drmies,217
Berean Hunter,211
Ferret,209
BethNaught,209
Bishonen,206
Sphilbrick,204
Beeblebrox,201
DoRD,201
Jo-Jo Eumerus,194
Kuru,187
AustralianRupert,179
RickinBaltimore,174
Rehman,172
Shirt58,168
SoWhy,167
DGG,166
BrownHairedGirl,165
Athaenara,160
Dekimasu,157
Kelapstick,157
Spinningspark,155
Jauerback,153
Michig,152
Wbm1058,147
Kudpung,145
Espresso Addict,144
Tassedethe,141
Callanecc,134
Doug Weller,132
Nthep,131
Xezbeth,128
Yamla,128
Courcelles,126
Vanamonde93,122
AlexiusHoratius,121
PhilKnight,121
The Anome,116
Maile66,115
Ohnoitsjamie,114
Cullen328,112
Jni,111
Materialscientist,108
MelanieN,105
Ivanvector,103
Swarm,102
Smartse,100
Graham87,99
Fram,98
There&#039;sNoTime,93
SQL,90
Bongwarrior,87
Ian.thomson,87
Orangemike,82
Boson,80
Anarchyte,80
Bearcat,78
Discospinster,76
ReaderofthePack,76
J04n,76
Huon,75
Titodutta,75
Muboshgu,73
DESiegel,67
CactusWriter,67
Seraphimblade,66
Joe Roe,66
BD2412,65
Luk,63
Cyp,62
Lankiveil,62
Daniel Case,61
Writ Keeper,60
Vanjagenije,59
DrKay,59
RoySmith,57
Mattythewhite,56
Pharos,56
Anachronist,54
DMacks,54
Bagumba,54
Cyberpower678,53
Calliopejen1,53
Black Falcon,51
Anna Frodesiak,50
Boing! said Zebedee,49
Nick,47
EurekaLott,47
Fish and karate,47
