User,Totals
ProcseeBot,67314
Mark Arsten,7964
Sphilbrick,7774
R&#039;n&#039;B,4097
RHaworth,3356
Malik Shabazz,2318
Jni,2298
Alexf,1994
Coffee,1720
Jimfbleak,1571
Callanecc,1373
JohnCD,1324
Materialscientist,1303
Ronhjones,1257
Gogo Dodo,1034
Jujutacular,947
Tyrol5,939
RenamedUser jaskldjslak901,930
WJBscribe,916
Cydebot,906
Edgar181,892
Peridon,850
TorNodeBot,737
Dlohcierekim,714
Deb,711
Bbb23,711
NawlinWiki,710
Diannaa,695
John Reaves,685
Yunshui,655
ReaderofthePack,588
Kudpung,578
Nthep,549
Spinningspark,504
DoRD,497
Martijn Hoekstra,494
JamesBWatson,479
GB fan,471
Fuhghettaboutit,471
BDD,457
DragonflySixtyseven,452
Graeme Bartlett,405
Nyttend,404
Anna Frodesiak,385
Missvain,370
Anthony Appleyard,370
Acroterion,351
MilborneOne,324
Magog the Ogre,316
Daniel,304
Favonian,283
WilyD,274
Daniel Case,234
Reaper Eternal,231
Anachronist,226
Ymblanter,226
Future Perfect at Sunrise,218
Discospinster,208
Bearian,207
Ged UK,206
Ponyo,195
Acather96,194
Jac16888,190
Only,188
AnemoneProjectors,181
Mike Rosoft,175
Toddst1,172
Risker,171
Shirt58,170
Doug Weller,163
Someguy1221,160
WOSlinker,160
Drmies,156
Rschen7754,154
Orangemike,153
DGG,153
C.Fred,149
Lankiveil,147
Sjb72,142
Wizardman,142
Postdlf,141
BD2412,140
Xezbeth,138
Courcelles,138
Excirial,134
DrKay,132
Mike V,132
Hyacinth,131
Nick,130
Acalamari,129
Writ Keeper,129
Od Mishehu,128
Kelapstick,127
Panyd,125
January,125
DMacks,123
Legoktm,121
DeltaQuad,119
GiantSnowman,116
Vsmith,116
Admrboltz,112
JodyB,104
Graham87,103
Sandstein,103
ErikHaugen,101
De728631,98
BrownHairedGirl,96
Plastikspork,89
Darkwind,89
LFaraone,88
Bongwarrior,84
CactusWriter,83
NativeForeigner,79
Black Falcon,77
Paul Erik,74
Mackensen,74
TFA Protector Bot,74
Mkdw,74
Tom Morris,73
Fram,72
Kuru,71
Fluffernutter,69
Mr. Stradivarius,68
Shirik,66
Mojo Hand,66
Barek,66
Metropolitan90,66
EdJohnston,66
AGK,65
Bsadowski1,63
RL0919,62
JHunterJ,61
BOZ,60
Zzuuzz,60
Wtmitchell,57
Spencer,57
Kww,57
Salvidrim!,57
HJ Mitchell,54
Beeblebrox,54
Gilliam,53
Seraphimblade,52
Guerillero,52
Berean Hunter,52
Meno25,51
Trevj,50
Kusma,50
Smalljim,50
Gadfium,49
JoJan,49
Eustress,49
Y,49
J.delanoy,48
Alison,48
Miniapolis,48
Ameliorate!,47
Thingg,46
Closedmouth,44
Juliancolton,44
Sherool,44
KTC,44
NuclearWarfare,44
Mattythewhite,43
Stemonitis,43
TheDJ,42
Fayenatic london,41
Bilby,41
ItsZippy,41
Soap,40
Addshore,39
Steven Walling,39
David Eppstein,39
Nakon,38
Smartse,38
Moonriddengirl,35
Jpgordon,35
TeaDrinker,34
IronGargoyle,34
Canterbury Tail,34
Tone,34
Bgwhite,33
Dreadstar,32
Michig,32
John Vandenberg,32
Zzyzx11,32
Black Kite,31
Magioladitis,30
Tassedethe,30
Huon,30
Arctic.gnome,30
DYKUpdateBot,30
Jreferee,29
Redrose64,29
Floquenbeam,29
WereSpielChequers,29
EncMstr,28
Joy,27
The Rambling Man,27
GorillaWarfare,26
Mlaffs,26
5 albert square,25
The Anome,25
Mailer diablo,25
Kralizec!,25
Calliopejen1,25
Bearcat,24
Georgewilliamherbert,23
Elahrairah,23
Bencherlite,23
Vejvančický,23
Ohnoitsjamie,22
Yngvadottir,22
Gfoley4,21
Crisco 1492,21
OhanaUnited,21
Spartaz,21
Mufka,21
Vegaswikian,20
Cuchullain,20
Gadget850,20
It Is Me Here,20
Ben MacDui,20
Wifione,19
Malinaccier,19
Voice of Clam,18
Brookie,18
Scott,17
Tide rolls,16
SilkTork,16
Newyorkbrad,16
The Bushranger,15
Arthur Rubin,15
Rjd0060,15
JzG,14
Carlossuarez46,14
TParis,14
Tom harrison,14
Allen3,14
CambridgeBayWeather,14
OlEnglish,14
Bkonrad,13
King of Hearts,13
Gamaliel,13
Sergecross73,13
Malcolmxl5,13
Geniac,13
Prolog,13
Elockid,13
Orlady,12
TheCatalyst31,12
Graham Beards,12
Menchi,12
DESiegel,12
Zad68,12
Filelakeshoe,12
Nick-D,12
SGGH,12
Daniel J. Leivick,11
Zero0000,11
Ianblair23,11
PhilKnight,11
Euryalus,11
Gryffindor,11
Mentoz86,11
Canley,11
Phantomsteve,10
Thryduulf,10
Nightscream,10
Jdforrester,10
John,10
Stephen,10
Utcursch,10
Scott5114,10
Edokter,9
EurekaLott,9
Qwyrxian,9
Alex Bakharev,9
Necrothesp,9
Gyrofrog,9
Jehochman,9
CT Cooper,9
Ericorbit,9
Yamla,9
Huntster,9
Jamesofur,8
Bishonen,8
David Levy,8
Casliber,8
Rmhermen,8
RegentsPark,8
Kaldari,8
Avraham,8
EVula,8
Salvio giuliano,7
Geni,7
Harrias,7
Geschichte,7
Shyam,7
Sanchom,7
CIreland,7
Bibliomaniac15,7
Cyde,7
Laser brain,7
Ryan Postlethwaite,7
Rettetast,7
Dravecky,6
Ocaasi,6
Hurricanehink,6
Ezhiki,6
Keith D,6
Topbanana,6
PrimeHunter,6
Keeper76,6
Number 57,6
Kingturtle,6
Kpjas,6
Killiondude,6
Jfdwolff,6
Kinu,6
Stwalkerster,6
Doc James,6
Ruslik0,6
Nikkimaria,6
Eleassar,6
PresN,6
AlexiusHoratius,5
Starblind,5
CJCurrie,5
The Earwig,5
NJA,5
Dante Alighieri,5
Nihiltres,5
JIP,5
Andrevan,5
Deskana,5
ProhibitOnions,5
Jinian,5
28bytes,5
Sasquatch,5
Awilley,4
The Blade of the Northern Lights,4
Marine 69-71,4
Maxim,4
Andrewa,4
Buckshot06,4
Nev1,4
Timrollpickering,4
Orderinchaos,4
Charles Matthews,4
Trappist the monk,4
Nabla,4
PBS,4
Visviva,4
Sjakkalle,4
Gwalla,4
Sadads,4
Mr.Z-man,4
Beetstra,4
Mattinbgn,3
Ragesoss,3
Snowolf,3
Connormah,3
Ahoerstemeier,3
Stifle,3
Jake Wartenberg,3
Owen,3
Jc37,3
Dominic,3
Infrogmation,3
Jami (Wiki Ed),3
Nlu,3
Ruhrfisch,3
Arbitrarily0,3
Ktr101,3
Neutrality,3
JeremyA,3
Richwales,3
Fox,3
Carioca,3
Quadell,3
Anthony Bradbury,3
RockMagnetist,3
Kurt Shaped Box,3
Dragons flight,3
Antandrus,3
Jusjih,3
Anomie,3
J04n,3
JesseW,2
MBisanz,2
JaGa,2
PeaceNT,2
Parsecboy,2
Derek Ross,2
Pharos,2
Hut 8.5,2
JeLuF,2
Michael Greiner,2
Wikiacc,2
Cactus.man,2
Tony Fox,2
Dpmuk,2
Peteforsyth,2
Slambo,2
Gnangarra,2
Bumm13,2
Docu,2
Pedro,2
Renata3,2
Chick Bowen,2
MichaelQSchmidt,2
Tonywalton,2
PFHLai,2
LadyofShalott,2
Tznkai,2
Royalbroil,2
Anetode,2
Cerebellum,2
Dank,2
Steven (WMF),2
Happy-melon,2
WhisperToMe,2
Mike Cline,2
Tariqabjotu,2
The ed17,2
Jayron32,2
OwenX,2
Resolute,2
Paul August,2
Canadian Paul,2
Cenarium,2
Neelix,2
Lenticel,2
JLaTondre,2
Xeno,2
Jclemens,2
Nihonjoe,2
Shii,2
Jason Quinn,2
Athaenara,2
Uncle G,1
Crazycomputers,1
Worm That Turned,1
Gatoclass,1
X!,1
The Interior,1
Gimmetrow,1
Moabdave,1
CapitalR,1
Kaihsu,1
FT2,1
Mentifisto,1
Ground Zero,1
TenOfAllTrades,1
2over0,1
Jeepday,1
MIDI,1
MastCell,1
David Fuchs,1
Ceyockey,1
Kjkolb,1
Kevin Gorman,1
Mifter,1
Lectonar,1
Golbez,1
Alexandria,1
MSGJ,1
HappyCamper,1
Shyamal,1
Slp1,1
Bagumba,1
Philippe (WMF),1
Moondyne,1
Ekabhishek,1
DangerousPanda,1
Melburnian,1
Andonic,1
Wehwalt,1
Jonathunder,1
Thue,1
TexasAndroid,1
Kaiser matias,1
Finlay McWalter,1
Paul A,1
Amalthea,1
Andrew Levine,1
Dumelow,1
Jmabel,1
Phil Boswell,1
Mike Peel,1
Dbachmann,1
Lowellian,1
Elonka,1
WAvegetarian,1
Decltype,1
Scott MacDonald,1
Shanes,1
Magnus Manske,1
Dana boomer,1
Vituzzu,1
Mjroots,1
Heimstern,1
Mindmatrix,1
Jerzy,1
Djsasso,1
Jarry1250,1
East718,1
Deryck Chan,1
Billinghurst,1
Waldir,1
Slon02,1
Masem,1
Darwinek,1
MLauba,1
Keegan,1
SlimVirgin,1
Maury Markowitz,1
MGA73,1
Victuallers,1
Arsenikk,1
Mitchazenia,1
Ron Ritzman,1
Pratyeka,1
ESkog,1
Woody,1
Grutness,1
Syrthiss,1
J Milburn,1
