User,Totals
ProcseeBot,41361
Materialscientist,6991
Sphilbrick,6763
Fastily,4731
Magog the Ogre,3185
Widr,3167
Explicit,3110
RickinBaltimore,2758
Kurykh,2494
Gilliam,2332
RHaworth,2292
BU Rob13,2008
Oshwah,1947
Premeditated Chaos,1807
Jimfbleak,1688
Tavix,1532
Diannaa,1415
Alexf,1379
DoRD,1201
Bbb23,1105
Primefac,1041
Jo-Jo Eumerus,1014
Amortias,1007
NeilN,942
Anthony Appleyard,909
Edgar181,829
Coffee,825
Cydebot,822
Athaenara,767
AnomieBOT III,725
Ronhjones,722
El C,691
Ad Orientem,628
Ritchie333,615
Favonian,539
Acroterion,534
Anthony Bradbury,514
CactusWriter,461
Seraphimblade,441
Ks0stm,424
CambridgeBayWeather,423
Vanjagenije,419
Fayenatic london,410
Ponyo,406
RL0919,371
There&#039;sNoTime,370
MER-C,364
GB fan,364
SoWhy,357
Peridon,346
Excirial,342
Graham87,307
DGG,302
BigHaz,287
Zzuuzz,286
Deb,276
JamesBWatson,264
Bishonen,263
Lectonar,262
Mojo Hand,259
Jenks24,255
Mz7,254
Drmies,243
Patar knight,242
Jni,240
Ymblanter,236
BethNaught,231
Xaosflux,229
Plastikspork,222
Iridescent,222
K6ka,217
Pharos,213
C.Fred,212
AustralianRupert,209
NinjaRobotPirate,207
Maile66,196
Hut 8.5,195
BrownHairedGirl,195
Yunshui,192
MelanieN,185
Vanamonde93,181
Randykitty,172
Czar,171
Doug Weller,171
Mifter,170
Bongwarrior,170
DeltaQuad,165
Brianga,159
Juliancolton,158
Fabrictramp,156
Slakr,156
Black Kite,150
Graeme Bartlett,148
PhilKnight,148
Sjb72,147
ReaderofthePack,142
Yamla,142
Tassedethe,136
Mattythewhite,134
Brookie,133
Jauerback,130
Wbm1058,129
MBisanz,128
Sandstein,127
Beeblebrox,122
Orangemike,122
Spencer,117
The Blade of the Northern Lights,112
DragonflySixtyseven,111
Mike Rosoft,110
Euryalus,109
Thryduulf,107
Shirt58,106
Bearcat,101
SouthernNights,101
Yamaguchi先生,100
Lankiveil,96
The Anome,96
78.26,94
Ivanvector,92
Northamerica1000,91
Anna Frodesiak,90
Nick,89
SlimVirgin,82
Od Mishehu,82
Floquenbeam,81
Nihonjoe,76
Anachronist,76
Kuru,74
Ian.thomson,73
Sarahj2107,73
DMacks,72
Ferret,70
Anomie,69
Fenix down,67
Cyp,66
Jac16888,64
Spinningspark,64
Monty845,63
Fram,63
JzG,63
TomStar81,61
Future Perfect at Sunrise,60
Xezbeth,60
EdJohnston,59
Amakuru,59
Huon,58
Nyttend,58
Deryck Chan,56
Caknuck,55
Dodger67,53
Bilby,51
Writ Keeper,51
MusikAnimal,51
BDD,50
Nthep,49
Just Chilling,44
Miniapolis,43
R&#039;n&#039;B,42
Canterbury Tail,40
Sergecross73,40
Voice of Clam,38
Doc James,38
Gadfium,37
Woody,36
Number 57,36
BD2412,35
Jimp,35
Kudpung,34
Boing! said Zebedee,34
Magioladitis,33
DrKay,31
Jpgordon,31
WereSpielChequers,31
Salvidrim!,30
TFA Protector Bot,30
RoySmith,29
The Earwig,29
Billinghurst,29
Bkonrad,28
Discospinster,27
Metropolitan90,27
Ultraexactzz,27
GiantSnowman,27
Nihiltres,26
Vsmith,26
Peripitus,26
Someguy1221,25
MLauba,24
Closedmouth,24
BrokenSegue,24
Dank,23
HJ Mitchell,23
IronGargoyle,23
Andrewa,23
Airplaneman,23
AlexiusHoratius,22
Cyphoidbomb,22
KaisaL,22
Versageek,22
Michig,21
Laser brain,21
GorillaWarfare,21
Maxim,20
Ale jrb,20
Schwede66,19
Bencherlite,19
Courcelles,19
Nabla,19
Bagumba,19
Nick-D,19
Fuhghettaboutit,19
Prolog,18
Opabinia regalis,18
Rmhermen,18
Samwalton9,17
Tide rolls,17
Paul Erik,17
Callanecc,16
David Eppstein,16
Anne Delong,16
Barek,16
5 albert square,16
KrakatoaKatie,15
Cuchullain,15
Smartse,15
Nev1,15
SuperMarioMan,14
Tom harrison,14
JoJan,14
Beetstra,13
Yaris678,13
NrDg,13
Zzyzx11,12
Parsecboy,12
Wtmitchell,12
GoldRingChip,12
Keith D,12
LadyofShalott,11
Ianblair23,11
Ser Amantio di Nicolao,11
Hoary,11
Utcursch,11
Salix alba,10
Waggers,10
MaxSem,10
Gryffindor,10
Elahrairah,10
Y,10
PresN,10
Mlaffs,10
CIreland,10
Guettarda,9
WJBscribe,9
😂,9
Jayron32,9
SpacemanSpiff,9
Stwalkerster,9
Risker,9
Titodutta,9
Phantomsteve,9
Ish ishwar,9
MediaWiki default,8
Crisco 1492,8
Jayjg,8
The ed17,8
Shirik,8
Keegan,8
Cyberpower678,8
The Wordsmith,8
