User,Totals
East718,29362
Majorly,11503
MZMcBride,9472
Maxim,6661
Misza13,4799
Rettetast,2876
After Midnight,2687
NawlinWiki,2570
Oxymoron83,2039
Accounting4Taste,1927
Spellcast,1925
Jj137,1738
Slakr,1701
Skier Dude,1613
Jmlk17,1442
Nakon,1429
Kimchi.sg,1324
Anetode,1081
Acalamari,1050
Luna Santin,1045
Edgar181,980
Od Mishehu,969
Quadell,936
RenamedUser jaskldjslak903,894
Nv8200pa,816
Animum,779
Ioeth,756
Caulde,741
Acroterion,733
Woody,732
MECU,699
Cyde,681
Gogo Dodo,681
Bongwarrior,681
Seb26,645
PhilKnight,635
Tijuana Brass,596
Keilana,595
Gwernol,579
Faithlessthewonderboy,570
Anthony Appleyard,569
Jerry,568
Ryulong,564
John Reaves,561
Irishguy,560
TexasAndroid,547
SCEhardt,541
RHaworth,536
Deb,535
Jayron32,530
Keeper76,529
Kurt Shaped Box,528
Marasmusine,517
Dlohcierekim,504
Wknight94,485
Xoloz,483
Fish and karate,467
SGGH,459
Steve Smith,457
Jauerback,453
KnowledgeOfSelf,448
Retired username,447
Allen3,439
JForget,434
Tone,433
Hut 8.5,429
WJBscribe,428
Mojo Hand,419
Snowolf,419
Philippe,419
Orangemike,414
Luk,413
Trusilver,406
Alison,399
Jimfbleak,383
Brianga,374
GlassCobra,368
Carlossuarez46,364
Can&#039;t sleep- clown will eat me,353
Kbdank71,344
Yamamoto Ichiro,336
JLaTondre,335
Elkman,332
PeaceNT,325
Pastordavid,323
Mike Rosoft,319
Moonriddengirl,318
Bibliomaniac15,315
Lectonar,311
Mattinbgn,310
Fabrictramp,296
B,293
Andonic,292
RyanGerbil10,292
Daniel Case,289
Metropolitan90,287
Wizardman,287
Riana,286
Athaenara,283
Fram,281
Theda,277
VirtualSteve,276
Random832,268
J Milburn,267
Pedro,267
Kurykh,265
Eliz81,263
Angusmclellan,262
Indubitably,261
Number 57,254
Longhair,247
Pascal.Tesson,243
Bradeos Graphon,241
DerHexer,240
Tikiwont,240
Aecis,240
CT Cooper,239
Anthony Bradbury,236
DragonflySixtyseven,231
NrDg,227
Kingboyk,227
Zzuuzz,226
DMacks,226
Chase me ladies- I&#039;m the Cavalry,225
Spartaz,224
Sephiroth BCR,224
Kylu,223
DO11.10,222
C.Fred,221
Versageek,220
Mr.Z-man,219
49TL,218
Nlu,217
Satori Son,214
KrakatoaKatie,214
Infrogmation,214
Dreadstar,212
Jon513,212
Kralizec!,208
Scientizzle,206
AzaToth,201
Alexf,198
MastCell,198
DGG,195
AliveFreeHappy,193
Hbdragon88,193
Rlevse,193
Daniel,192
Winhunter,192
Djsasso,192
AuburnPilot,192
Shell Kinney,192
CambridgeBayWeather,189
Black Kite,188
Raul654,188
Gonzo fan2007,184
Bencherlite,184
GDonato,183
James086,182
Delldot,181
ProveIt,180
Appraiser,178
Icairns,177
Nyttend,172
Islander,172
Tony Fox,168
Kuru,163
J-stan,163
Cool Hand Luke,162
DJ Clayworth,161
Jéské Couriano,161
Canley,159
MichaelBillington,158
Kukini,158
Hu12,156
Dweller,155
IronGargoyle,152
Nishkid64,148
Filelakeshoe,148
Woohookitty,147
The Anome,146
BorgQueen,144
SchuminWeb,143
Merovingian,142
Vsmith,142
Flyguy649,138
Antandrus,137
Kirill Lokshin,136
Utcursch,133
El C,133
Ryan Postlethwaite,133
Resolute,128
Will Beback,126
AGK,125
Sam Korn,125
Wimt,124
DDima,122
A. B.,122
Carlosguitar,120
Malinaccier,119
Sandstein,117
SQL,117
John,116
Wafulz,114
Michael Greiner,112
Coren,111
Calliopejen1,111
Kingturtle,109
Doc glasgow,109
Redvers,107
Theresa knott,107
Ahoerstemeier,106
Caknuck,104
Anonymous Dissident,104
Waggers,103
Kusma,103
Kafziel,103
Altenmann,102
JzG,101
Madman,98
Bobo192,97
Kinu,96
MCB,96
DarkFalls,96
Keith D,96
Ohnoitsjamie,96
Fran Rogers,95
ESkog,94
The Rambling Man,93
Thatcher,92
ElinorD,90
@pple,88
Jehochman,87
Stephen,87
GTBacchus,86
Nat,85
VegaDark,84
Friday,84
Gimmetrow,83
Aqwis,83
DrKay,82
Nihonjoe,82
Future Perfect at Sunrise,82
Pb30,82
The Placebo Effect,81
WODUP,80
SouthernNights,79
Nick,79
The undertow,78
LessHeard vanU,78
YellowMonkey,78
JamesR,78
AnemoneProjectors,78
RedirectCleanupBot,78
Stormie,77
Vegaswikian,77
SatyrTN,77
Hiding,76
Prodego,76
Jpgordon,76
Pats1,75
Yamla,74
WikiLeon,74
Sherool,73
Schutz,73
Mangojuice,73
JodyB,72
MBK004,71
Orderinchaos,70
Bearcat,67
Uncle G,67
Esanchez7587,67
Stifle,67
Bryan Derksen,67
Beetstra,66
Lid,65
Trevor MacInnis,65
Espresso Addict,65
BD2412,65
Royalbroil,64
Darwinek,63
Alasdair,63
Jesse Viviano,63
Moondyne,63
Bearian,63
Bkell,63
Georgewilliamherbert,63
Youngamerican,63
Mark Ironie,62
JHunterJ,61
Hiberniantears,61
Geogre,61
Avraham,59
Gnangarra,59
Nihiltres,58
Gilliam,56
Rlandmann,56
Caribbean H.Q.,56
Premeditated Chaos,56
Rigadoun,55
TigerShark,55
Elonka,54
Canterbury Tail,53
Alex Bakharev,52
Davewild,52
CJLL Wright,52
HighInBC,52
Meno25,51
EVula,51
Chrislk02,50
Graham87,50
BrownHairedGirl,50
Useight,50
The wub,50
Only,49
NoSeptember,49
Zscout370,48
Ianblair23,48
Feydey,48
Chris G,48
Toby Bartels,48
JoJan,48
Archtransit,47
Garion96,47
Fuhghettaboutit,47
Martinp23,47
Qwghlm,46
Moreschi,46
Ceyockey,46
Dgies,45
Rschen7754,44
Dominic,44
Papa November,44
Eluchil404,44
ERcheck,43
Viridae,43
Renata3,43
SirFozzie,42
Shirahadasha,42
Rifleman 82,42
Hesperian,42
Nufy8,42
Tariqabjotu,41
Warofdreams,41
Seraphimblade,41
Bobak,41
Aaron Schulz,41
The JPS,41
TimVickers,40
Hmwith,40
Jusjih,40
Steel,40
ChrisTheDude,39
Revolving Bugbear,39
Nilfanion,38
SlimVirgin,37
Prolog,37
Mike Peel,36
CBM,36
Tyrenius,35
Canadian Paul,35
Henrik,35
Trialsanderrors,35
Reedy,35
Pseudo-Richard,35
Mike Selinker,35
Just Chilling,34
TeaDrinker,34
TenOfAllTrades,34
Mahagaja,33
Andrwsc,33
Docu,33
R. fiend,32
Nehrams2020,31
KillerChihuahua,31
David Eppstein,31
Hit bull- win steak,31
Jc37,31
Violetriga,31
Piotrus,31
Mallanox,31
Hemlock Martinis,30
Heimstern,30
Cremepuff222,30
Chick Bowen,30
Bucketsofg,29
Bhadani,29
