User,Totals
ProcseeBot,75398
Mark Arsten,5988
RHaworth,5868
WOSlinker,3884
Diannaa,3324
Plastikspork,2503
Salvidrim!,2145
Sphilbrick,2123
Alexf,2075
Materialscientist,1600
NawlinWiki,1586
GiantSnowman,1570
Jimfbleak,1545
Peridon,1405
Malik Shabazz,1334
Elockid,1121
JohnCD,1046
Magog the Ogre,991
Gogo Dodo,981
Edgar181,921
Cydebot,916
Bbb23,877
Anna Frodesiak,589
Malcolmxl5,589
Nthep,562
Legoktm,535
JamesBWatson,522
Yunshui,517
Darkwind,505
Acroterion,480
DragonflySixtyseven,471
Deb,463
GB fan,459
Mr. Stradivarius,451
Wizardman,447
Jreferee,427
TorNodeBot,408
BDD,394
WilyD,384
DoRD,352
BD2412,349
Favonian,348
Nyttend,332
The Bushranger,309
Anthony Appleyard,303
Anthony Bradbury,275
Daniel Case,274
Graeme Bartlett,271
Good Olfactory,260
Nihiltres,260
Doug Weller,253
Master of Puppets,252
Ponyo,239
Tassedethe,239
Kww,238
Mackensen,233
R&#039;n&#039;B,228
Bongwarrior,225
Kudpung,224
Ymblanter,220
ReaderofthePack,220
Closedmouth,218
Mr.Z-man,215
Mike Rosoft,215
Discospinster,214
NativeForeigner,210
Fram,206
Vsmith,196
Mifter,186
Drmies,179
C.Fred,172
DGG,157
Zad68,154
Shirt58,154
Jujutacular,149
Courcelles,148
JHunterJ,147
Jac16888,144
SpacemanSpiff,142
Orangemike,139
Smartse,138
GraemeL,136
John Carter,135
CactusWriter,128
Graham87,126
Reaper Eternal,125
Ged UK,125
Vejvančický,114
Rschen7754,110
MilborneOne,107
Postdlf,100
Barek,100
Bencherlite,99
DMacks,99
Ronhjones,95
Kuru,93
Paul Erik,91
John Reaves,90
Spencer,88
Sjb72,88
Calmer Waters,87
Gadfium,85
Tijuana Brass,84
Crisco 1492,82
Stemonitis,80
KrakatoaKatie,79
De728631,77
KTC,66
Huon,65
Euryalus,64
EncMstr,63
WJBscribe,63
Wifione,61
Phantomsteve,61
Qwyrxian,60
Future Perfect at Sunrise,59
January,59
Arsenikk,58
Crazycomputers,57
Spartaz,57
SimonP,56
Risker,54
DESiegel,54
Thingg,52
Ks0stm,52
Bishonen,51
Allen3,47
Zzuuzz,45
Someguy1221,45
Ben MacDui,44
Miniapolis,44
Black Falcon,44
Black Kite,43
AnemoneProjectors,42
TParis,41
The JPS,41
Mikaey,41
Bearian,40
Cuchullain,40
Bkonrad,40
DYKUpdateBot,39
Mojo Hand,37
Redrose64,37
Shirik,37
Acalamari,36
Quadell,36
Beeblebrox,36
PhilKnight,36
Metropolitan90,35
Carlossuarez46,35
Moonriddengirl,34
EurekaLott,32
IronGargoyle,31
Fuhghettaboutit,31
Anetode,31
Xezbeth,30
28bytes,30
Mufka,27
Writ Keeper,26
Menchi,26
Toddst1,25
Jpgordon,25
Tide rolls,24
Scott,24
SGGH,24
DeltaQuad,23
Joy,23
Vegaswikian,22
Y,22
EdJohnston,22
Pedro,22
Arthur Rubin,21
RegentsPark,21
Tom Morris,21
Mentifisto,20
Salvio giuliano,20
The ed17,20
Ohnoitsjamie,19
Hut 8.5,19
Orlady,19
Floquenbeam,19
Alison,19
Wtmitchell,19
Nikkimaria,18
Seraphimblade,18
Bgwhite,18
Ocaasi,18
The Anome,17
Lankiveil,17
Tariqabjotu,17
Shii,17
AGK,17
Scott5114,17
Tom harrison,16
Yngvadottir,16
Jason Quinn,16
Parsecboy,16
Tony Fox,16
Bilby,16
Casliber,16
LFaraone,15
Nightscream,15
Yamamoto Ichiro,15
Nabla,15
Prolog,15
BOZ,14
Deskana,14
Martijn Hoekstra,14
PBS,14
Magioladitis,14
Zzyzx11,13
TeaDrinker,13
Geschichte,13
Mattythewhite,13
Singularity42,13
Fluffernutter,13
Rklawton,13
King of Hearts,12
JoJan,12
MSGJ,12
Rettetast,12
Bsadowski1,12
Alex Bakharev,12
Starblind,12
Keith D,11
Ruslik0,11
Anachronist,11
Jehochman,11
Nick,11
Sandstein,11
RL0919,11
Soap,10
Connormah,10
Rjd0060,10
Resolute,10
CambridgeBayWeather,9
Spinningspark,9
Canterbury Tail,9
Winhunter,9
The Rambling Man,9
Rmhermen,9
Mattinbgn,9
Jinian,9
DrKay,8
Kralizec!,8
Sadads,8
SlimVirgin,8
Gfoley4,8
Jclemens,8
Andrew Gray,8
GorillaWarfare,8
Sergecross73,8
Stifle,8
Andrwsc,8
Antandrus,7
Worm That Turned,7
David Fuchs,7
Keegan,7
Buckshot06,7
Feydey,7
Geniac,7
Nick-D,7
Voice of Clam,7
Dante Alighieri,7
Grutness,7
Ezhiki,6
Amalthea,6
Missvain,6
ErikHaugen,6
Necrothesp,6
Anomie,6
ItsZippy,6
Gilliam,6
It Is Me Here,6
SilkTork,6
WereSpielChequers,6
Docu,6
Jesse Viviano,6
Theda,6
David Eppstein,6
Fences and windows,6
Tonywalton,6
Michig,6
NuclearWarfare,6
Tim!,6
Bagumba,6
Versageek,6
Waggers,5
Rosiestep,5
Timrollpickering,5
Guerillero,5
Andrevan,5
Gyrofrog,5
Brookie,5
Excirial,5
John,5
Utcursch,5
Ground Zero,5
Huntster,5
7,5
Lenticel,5
Michael Greiner,5
DangerousPanda,5
Ruhrfisch,5
Geni,5
HJ Mitchell,5
Panyd,5
Mahagaja,4
John Vandenberg,4
Cerebellum,4
Nv8200pa,4
Father Goose,4
Hurricanehink,4
Gryffindor,4
Maryana (WMF),4
RenamedUser jaskldjslak901,4
Bearcat,4
Grant65,4
TheCatalyst31,4
Kafziel,4
Edison,4
Ddstretch,4
Fox,4
Ericorbit,4
Monty845,4
Tyrol5,4
Violetriga,4
Fayenatic london,4
Timotheus Canens,4
Sjakkalle,4
Zero0000,4
Harrias,4
Arbitrarily0,4
Tawker,3
Pax:Vobiscum,3
Garion96,3
AzaToth,3
Number 57,3
Mjroots,3
Wehwalt,3
Lowellian,3
Kusma,3
ChrisTheDude,3
Dave souza,3
Bogdangiusca,3
Avraham,3
Maxim,3
DerHexer,3
Moriori,3
Steven (WMF),3
The wub,3
Athaenara,3
TomStar81,3
FisherQueen,3
Beetstra,3
MLauba,3
SoLando,3
Gamaliel,3
Esanchez7587,3
Stwalkerster,3
Doc James,3
Calliopejen1,3
Andrewa,3
Orderinchaos,3
Enigmaman,3
Jayjg,3
Choess,3
Infrogmation,3
Chase me ladies, I&#039;m the Cavalry,3
Djsasso,2
Melburnian,2
Ultraexactzz,2
Canadian Paul,2
MastCell,2
Nev1,2
Delirium,2
Staxringold,2
Dbachmann,2
MIDI,2
Jafeluv,2
Mike Peel,2
Dana boomer,2
J.delanoy,2
BozMo,2
Edokter,2
Patar knight,2
Paul August,2
Zagalejo,2
Schneelocke,2
James086,2
ErrantX,2
Aude,2
Woohookitty,2
The Earwig,2
Zsinj,2
Shyamal,2
Willking1979,2
Pharos,2
Ianblair23,2
Kinu,2
Smalljim,2
Od Mishehu,2
Michael Hardy,2
Veinor,2
Kayz911,2
Awilley,2
Spike Wilbury,2
Marasmusine,2
Woody,2
Bluerasberry,2
Neelix,2
Peteforsyth,2
Kevin Gorman,2
Coren,2
Dreadstar,2
Ktr101,2
JaGa,2
5 albert square,2
Yamla,2
Kaldari,2
Mike Cline,2
MichaelQSchmidt,2
Gnangarra,2
ESkog,2
Graham Beards,2
Masem,2
The Interior,1
Penwhale,1
Sage Ross (WMF),1
HelloAnnyong,1
Stormie,1
2over0,1
Arwel Parry,1
CBM,1
Daniel,1
Fran Rogers,1
Jondel,1
Ronnotel,1
SB Johnny,1
Only,1
Marine 69-71,1
Doczilla,1
Chuq,1
JzG,1
CIreland,1
Thryduulf,1
Xymmax,1
Gadget850,1
Dravecky,1
Trappist the monk,1
Zanimum,1
Billinghurst,1
Golbez,1
Jayron32,1
Jauerback,1
Snowolf,1
Nihonjoe,1
Bumm13,1
WhisperToMe,1
TenOfAllTrades,1
Newyorkbrad,1
😂,1
Pathoschild,1
Edcolins,1
Moabdave,1
Neutrality,1
Nakon,1
Slp1,1
Jerzy,1
Chaser,1
Fuzheado,1
JGHowes,1
Adam Bishop,1
Fred Bauder,1
JLaTondre,1
Earl Andrew,1
PrimeHunter,1
Laser brain,1
Christopher Parham,1
Espresso Addict,1
Oleg Alexandrov,1
Jeepday,1
Mark Ironie,1
Mailer diablo,1
JeremyA,1
Amire80,1
Renata3,1
AxelBoldt,1
Richwales,1
Llywrch,1
Hoary,1
Kyorosuke,1
Addshore,1
TexasAndroid,1
Cimon Avaro,1
PFHLai,1
Toby Bartels,1
Killiondude,1
OwenX,1
Mkdw,1
Urhixidur,1
Somno,1
OlEnglish,1
Kelapstick,1
Bovlb,1
JamesR,1
Paul A,1
