User,Totals
RHaworth,5899
Ronhjones,4105
ProcseeBot,2545
NawlinWiki,2018
Alexf,1821
Sphilbrick,1627
Materialscientist,1589
Diannaa,1584
TLSuda,1541
HJ Mitchell,1431
FreeRangeFrog,1358
Magog the Ogre,1346
Magioladitis,1311
Cydebot,1151
Gilliam,1019
Callanecc,998
JohnCD,903
AnomieBOT III,899
Peridon,737
Smalljim,717
GiantSnowman,702
Joe Decker,661
Mark Arsten,596
Yunshui,583
Jimfbleak,578
Plastikspork,547
MER-C,527
Edgar181,526
MusikAnimal,508
Mojo Hand,469
Mike V,458
GB fan,457
Anna Frodesiak,452
Deb,448
Jac16888,438
Spartaz,400
Ks0stm,399
Randykitty,384
Discospinster,372
PhilKnight,366
Ponyo,352
Bbb23,349
Graeme Bartlett,345
Rjd0060,334
Xaosflux,320
DragonflySixtyseven,315
Daniel Case,311
Elockid,306
Orangemike,283
Anthony Appleyard,276
BD2412,275
Acroterion,263
Doug Weller,258
JamesBWatson,251
Fram,250
Shirt58,247
DGG,246
Kinu,242
Jni,240
Philg88,236
Anachronist,232
ReaderofthePack,225
CambridgeBayWeather,216
DoRD,214
C.Fred,214
Black Kite,208
Favonian,208
Nthep,208
HighInBC,193
Drmies,189
Ymblanter,186
CactusWriter,174
Jenks24,165
DeltaQuad,156
Vsmith,148
The Bushranger,144
Bearcat,142
Michig,132
DangerousPanda,125
Anne Delong,124
Euryalus,115
Sjb72,114
Graham87,113
Anthony Bradbury,107
Salvidrim!,106
Moonriddengirl,104
Postdlf,103
EdJohnston,99
Shirik,97
Bongwarrior,96
DrKay,95
Berean Hunter,94
DMacks,91
Sandstein,89
Ohnoitsjamie,89
Deor,87
Future Perfect at Sunrise,87
Anetode,86
Mike Rosoft,86
Nyttend,85
Smartse,81
TParis,77
Ixfd64,77
Good Olfactory,75
Hut 8.5,74
Fayenatic london,74
Lectonar,72
J Greb,67
Od Mishehu,67
The Rambling Man,67
Bishonen,67
Wifione,65
Gadfium,64
Ged UK,64
J04n,64
Wtmitchell,63
SuperMarioMan,60
EurekaLott,58
Metropolitan90,55
Fluffernutter,54
Bgwhite,54
Huon,51
TheDJ,51
Gryffindor,50
WilyD,49
Y,48
IronGargoyle,48
Nick,48
Malik Shabazz,47
Lankiveil,47
Kudpung,47
Tone,47
The Anome,46
Mr. Stradivarius,46
Spinningspark,45
Patar knight,45
Bilby,44
Bkonrad,44
Xezbeth,44
Ground Zero,43
Closedmouth,43
De728631,42
Kuru,42
TexasAndroid,41
Bearian,41
JHunterJ,41
Slakr,41
Courcelles,41
Keegan,40
Alison,40
2over0,40
Samsara,40
Paul Erik,40
Pedro,40
Barek,39
