User	DL	UD	RD	PT	UP	PM	BL	UB	BM	UR	RM	Total
JohnOwens	6	0	0	0	1	0	0	0	0	0	0	7
Johnleemk	1751	20	0	6	3	0	240	20	0	0	0	2040
Johntex	131	28	0	27	4	1	180	11	0	0	0	382
Joke137	15	0	0	1	1	0	29	3	0	0	0	49
Jon513	1325	20	0	3	0	0	43	1	0	0	2	1394
JonMoore	39	1	0	2	2	0	0	0	0	0	0	44
Jonathunder	137	13	0	8	1	0	65	3	0	0	0	227
Jondel	243	1	0	32	8	0	72	1	0	0	0	357
Jonny-mt	1027	40	0	67	5	10	217	15	0	0	8	1389
Joolz	244	3	0	0	1	0	0	1	0	0	0	249
Josephjames21	0	0	0	1	0	0	0	0	0	0	0	1
Josh Grosse	38	2	0	0	0	0	0	0	0	0	0	40
Joshbuddy	22	0	0	0	0	0	5	0	0	0	0	27
JoshuaZ	597	51	0	102	13	0	627	71	0	0	0	1461
Josiah Rowe	110	25	0	76	10	0	335	19	0	0	0	575
Jossi	760	34	0	356	95	28	2058	77	2	0	1	3411
Journalist	404	7	0	53	20	9	125	14	0	0	4	636
Joy	285	101	0	19	7	0	4	0	0	0	0	416
Joyous!	8434	13	0	133	50	0	451	18	0	0	0	9099
Jpgordon	973	22	1	201	17	10	3086	301	63	0	2	4676
Jrdioko	429	0	0	0	0	0	18	0	0	0	0	447
Jredmond	583	12	0	37	4	1	203	10	19	0	1	870
Jreferee	1375	49	0	144	6	27	36	4	0	0	0	1641
Jtdirl	112	30	0	118	44	0	432	29	0	0	0	765
Jtkiefer	870	100	0	53	15	0	403	85	0	0	0	1526
Judas Preist is effin awsome	0	0	0	2	0	0	0	0	0	0	0	2
Juliancolton	16729	285	0	625	35	218	2841	47	35	0	381	21196
Jusjih	1423	88	0	9	1	1	5	0	0	0	0	1527
Justinc	520	2	0	0	0	0	0	0	0	0	0	522
Jwrosenzweig	40	0	0	1	0	0	7	0	0	0	1	49
JzG	10196	258	0	645	36	20	1381	90	6	0	0	12632
Jza84	340	0	0	61	1	5	147	6	1	0	6	567
JÈskÈ Couriano	549	121	0	763	62	125	1035	112	77	0	4	2848
K1Bond007	354	8	0	3	3	0	37	4	0	0	0	409
KF	511	16	0	2	0	0	1	0	0	0	0	530
KFP	742	117	0	14	4	1	65	10	0	0	0	953
Kafziel	1999	32	0	210	23	23	1441	60	11	0	8	3807
Kaihsu	338	27	0	11	6	0	128	15	0	0	0	525
Kaiser matias	17	3	0	4	0	0	16	0	0	0	0	40
Kaisershatner	70	0	0	14	3	2	480	16	0	0	0	585
Kakofonous	66	3	0	5	1	0	4	1	0	0	1	81
Kaldari	265	28	0	67	18	12	72	11	3	0	0	476
Kane5187	241	6	0	1	0	0	1	0	0	0	0	249
Kanonkas	613	27	0	81	12	55	1275	66	503	0	19	2651
Karada	625	16	0	48	8	1	561	23	1	0	0	1283
Karanacs	698	12	0	13	0	2	13	0	2	0	5	745
Karl Dickman	2771	41	0	9	8	0	33	10	0	0	0	2872
Karmafist	165	35	0	15	5	0	160	21	0	0	0	401
Katefan0	841	20	0	212	128	0	351	52	0	0	0	1604
Kateshortforbob	450	3	0	9	2	0	28	3	1	0	2	498
Kathryn NicDh‡na	59	0	0	11	1	0	7	1	0	0	0	79
Kbdank71	22379	57	0	43	2	0	357	13	7	0	1	22859
Kbh3rd	112	10	0	23	0	1	1157	47	12	0	0	1362
Kbthompson	142	26	0	25	1	1	128	2	0	0	2	327
Kcordina	1220	41	0	9	0	0	168	7	0	0	0	1445
Keegan	3820	137	39	93	20	11	260	35	6	0	16	4437
Keenan Pepper	297	1	0	3	0	0	11	0	0	0	0	312
Keeper76	3086	78	0	67	12	10	89	14	0	0	22	3378
Keilana	1635	51	0	72	12	9	615	19	0	0	11	2424
Keith D	1081	562	0	128	0	9	52	1	0	0	1	1834
Kelly Martin	736	56	0	27	11	0	413	60	0	0	0	1303
Khaosworks	330	12	0	10	4	0	162	80	0	0	0	598
Khendon	3	0	0	1	2	0	0	0	0	0	0	6
Khoikhoi	1198	298	0	594	223	11	1758	143	3	0	1	4229
Khukri	1056	12	0	60	7	2	444	14	1	0	0	1596
Khym Chanur	0	0	0	6	0	0	0	0	0	0	0	6
Kicking222	529	1	0	0	0	0	0	0	0	0	0	530
KieferSkunk	725	11	0	3	0	3	15	3	0	0	0	760
KillerChihuahua	1237	37	0	109	12	11	403	30	8	0	0	1847
Killervogel5	6	0	0	0	0	0	3	0	0	0	0	9
Killiondude	2433	39	0	37	3	15	145	0	12	0	13	2697
Kilo-Lima	1207	2	0	36	9	0	668	69	0	0	0	1991
Kim Bruning	49	5	0	11	3	0	33	14	0	0	0	115
Kim Dent-Brown	284	1	0	17	2	0	3	1	0	0	0	308
Kimchi.sg	43255	715	0	538	118	20	2185	211	21	0	0	47063
KimvdLinde	890	55	0	61	19	1	47	7	1	0	0	1081
King of Hearts	5570	168	0	462	80	35	1741	551	14	0	14	8635
Kingboyk	3143	316	0	103	12	0	214	24	0	0	2	3814
Kingturtle	745	26	0	172	14	28	338	10	7	1489	77	2906
Kinu	7585	43	0	468	20	9	812	62	15	0	0	9014
Kirill Lokshin	1847	50	0	22	2	5	161	15	0	0	1	2103
Kizor	60	252	0	9	8	2	25	3	0	0	0	359
Kjkolb	515	14	0	1	1	0	138	8	0	0	0	677
Kmccoy	201	5	0	23	3	4	44	9	5	0	4	298
KnightLago	1040	54	0	204	16	34	848	91	8	0	1	2296
Knowledge Seeker	115	32	0	19	19	0	110	75	0	0	0	370
KnowledgeOfSelf	1671	27	0	261	27	17	5512	114	0	0	0	7629
Konstable	1080	91	0	97	25	0	435	135	0	0	0	1863
Kosebamse	335	0	0	1	0	0	10	0	0	0	0	346
Kotra	25	1	0	2	0	0	2	0	0	0	0	30
Kpjas	121	0	0	2	0	0	1	0	0	0	0	124
KrakatoaKatie	3346	70	0	99	5	17	318	16	0	0	3	3874
Kralizec!	845	98	0	716	202	88	3516	43	37	0	14	5559
Ktsquare	11	0	0	0	0	0	0	1	0	0	0	12
Kubigula	8177	39	0	116	9	1	566	19	2	0	0	8929
Kukini	920	11	0	50	2	2	3481	4	2	0	0	4472
Kungfuadam	16119	264	0	186	39	0	2569	245	0	0	0	19422
Kurt Shaped Box	2065	18	0	133	6	33	1637	20	12	0	0	3924
Kuru	1917	5	0	267	10	7	4002	63	75	0	10	6356
Kurykh	6192	108	0	184	19	42	600	72	4	0	4	7225
Kusma	11424	101	0	172	36	10	955	31	6	0	8	12743
Kwamikagami	760	31	0	127	9	19	237	16	12	0	0	1211
Kwsn	1720	13	0	47	4	17	220	32	0	0	0	2053
Kyle Barbour	477	115	0	2	0	0	46	11	0	0	0	651
Kylu	1427	44	0	191	12	25	246	26	0	0	35	2006
Kyorosuke	1014	46	0	43	23	0	162	47	0	0	0	1335
Kzollman	125	34	0	1	0	0	2	1	0	0	0	163
L'Aquatique	667	10	0	21	3	13	46	8	0	0	3	771
LAX	219	3	0	3	4	1	95	1	0	0	4	330
LFaraone	289	7	0	12	2	2	7	0	0	0	2	321
La goutte de pluie	591	30	0	32	17	2	184	37	0	0	0	893
Lachatdelarue	237	7	0	0	1	0	6	1	0	0	0	252
Lacrimosus	222	3	0	16	1	0	44	1	0	0	0	287
LadyofShalott	1564	14	0	27	4	1	84	6	1	0	2	1703
Lankiveil	1030	29	0	18	0	5	145	3	14	0	1	1245
Lar	929	64	1	113	29	12	567	43	2	0	12	1772
Larry V	272	11	0	1	1	0	2	0	0	0	0	287
Laser brain	165	1	0	2	0	0	5	2	0	0	0	175
Laurascudder	848	4	0	3	2	0	9	1	0	0	0	867
Law	361	20	0	15	2	1	205	6	5	0	1	616
Lazulilasher	211	9	0	16	4	5	59	1	2	0	2	309
LeaveSleaves	0	0	0	6	0	0	0	0	0	0	0	6
Lectonar	16108	67	0	203	148	84	391	9	9	0	0	17019
Leebo	547	11	0	16	0	0	128	7	0	0	0	709
Leinad	4	0	1	0	0	0	0	0	0	0	0	5
Leithp	367	22	0	6	1	0	329	12	0	0	0	737
Lenticel	227	5	0	1	0	0	0	0	0	0	0	233
LessHeard vanU	559	57	0	291	12	29	2794	81	36	0	0	3859
Lethe	35	13	0	3	2	0	34	16	0	0	0	103
Lexi Marie	605	28	0	41	25	0	157	52	0	0	0	908
Lexicon	167	23	0	10	3	1	57	5	0	0	0	266
Lexor	40	0	0	0	0	0	0	0	0	0	0	40
Lid	2441	11	0	17	0	0	49	0	0	0	0	2518
Lifebaka	2782	158	0	44	11	10	155	12	8	0	2	3182
Lightdarkness	1528	18	0	5	3	0	183	19	0	0	0	1756
Ligulem	4947	12	0	749	660	0	150	6	0	0	0	6524
LinguistAtLarge	175	2	0	1	0	0	0	0	0	0	2	180
Linuxbeak	339	5	0	64	17	0	389	34	0	20	15	883
Lipinki	0	0	0	2	0	0	0	0	0	0	0	2
LiquidGhoul	27	1	0	1	0	0	0	0	0	0	0	29
LittleDan	34	1	0	1	2	0	4	0	0	0	0	42
Llywrch	163	15	0	18	6	1	27	8	0	0	0	238
Lommer	737	2	0	1	2	0	1	0	0	0	0	743
Lomn	9	0	0	1	1	0	8	0	0	0	0	19
Longhair	5717	10	0	124	38	3	1680	41	1	0	4	7618
Lord Emsworth	2	0	0	0	0	0	0	0	0	0	0	2
Lord Voldemort	182	1	0	9	26	0	4	4	0	0	0	226
LordAmeth	52	1	0	0	0	0	0	0	0	0	0	53
Loren36	76	1	0	12	4	1	302	20	0	0	0	416
Lostintherush	792	7	0	27	6	2	112	6	0	0	0	952
LouI	35	1	0	0	0	0	0	0	0	0	0	36
Lowellian	258	73	0	5	1	0	0	0	0	0	0	337
Lquilter	22	1	0	0	0	0	6	0	0	0	0	29
Lradrama	181	2	0	0	0	0	201	15	0	0	1	400
Lucky 6.9	27946	129	0	766	50	0	1919	248	0	0	0	31058
Ludraman	16	3	0	2	2	0	4	0	0	0	0	27
Luigi30	3280	15	0	52	2	0	152	5	0	0	0	3506
Luis Hern·ndez GarcÌa	0	0	0	2	0	0	0	0	0	0	0	2
Luk	22417	218	0	622	26	126	3991	344	128	0	18	27890
Luna Santin	6256	102	11	1818	160	122	12628	1035	109	0	15	22256
Lupin	642	1	0	5	3	0	126	8	0	0	0	785
Lupo	1911	15	0	9	0	0	398	21	0	0	0	2354
Lyrl	257	1	0	0	1	0	5	0	0	0	0	264
M7	0	0	0	0	0	0	0	0	1	0	0	1
MBK004	724	15	0	142	4	20	335	17	11	0	20	1288
MBisanz	57020	667	0	521	19	82	1361	89	20	1812	370	61961
MBoarSidwell	0	0	0	1	0	0	0	0	0	0	0	1
MC MasterChef	103	0	0	0	0	0	35	4	0	0	0	142
MCB	1166	17	0	33	4	3	422	17	1	0	0	1663
MECU	5336	21	0	2	0	1	7	0	0	0	0	5367
MER-C	0	0	0	15	0	0	0	0	0	0	0	15
MGodwin	3	0	0	0	0	0	0	0	0	0	0	3
MJCdetroit	104	6	0	28	3	11	5	0	0	0	0	157
MLauba	289	66	0	5	1	0	3	1	0	0	0	365
MONGO	3035	27	0	116	35	0	396	39	0	0	0	3648
MPF	441	9	0	7	0	0	17	0	0	0	0	474
MPUploadBot	50	7	0	52	0	3	0	0	0	0	0	112
MSGJ	1181	138	0	91	41	27	58	1	5	0	23	1565
MZMcBride	805730	585	0	7291	950	422	168	118	188	0	2	815454
MacGyverMagic	5629	110	0	195	106	3	281	33	0	0	0	6357
Mackensen	2517	107	0	71	7	1	1581	237	0	0	0	4521
Mackeriv	96	1	0	3	0	0	14	3	0	0	0	117
Madchester	514	15	0	102	18	4	242	10	0	0	0	905
Madman	873	61	0	24	5	4	140	16	3	0	0	1126
Maedin	262	205	0	2	2	0	8	1	1	0	3	484
Magioladitis	2378	18	0	27	2	4	61	3	2	0	0	2495
Magnus Manske	889	4	0	1	1	0	14	0	0	0	0	909
Mahanga	891	10	0	9	1	3	61	3	0	0	0	978
Mailer diablo	49319	245	22	157	15	2	248	14	2	0	1	50025
Mairi	759	5	0	3	2	0	5	0	0	0	0	774
Majorly	15244	506	0	548	104	7	660	39	0	0	10	17118
Makemi	4809	53	0	79	13	0	378	25	0	0	0	5357
Malcolm	1284	63	0	47	17	2	274	19	0	0	0	1706
Malcolm Farmer	776	3	0	0	0	0	24	1	0	0	0	804
Malcolmxl5	6060	40	0	212	6	13	35	1	3	0	2	6372
Malik Shabazz	1447	7	0	2	0	1	11	1	0	0	0	1469
Malinaccier	728	4	0	245	20	62	670	15	9	0	267	2020
Mallanox	1860	19	0	2	1	0	5	0	0	0	0	1887
Malo	3612	20	0	113	8	1	2248	246	0	0	0	6248
Mangojuice	4269	82	0	108	12	8	846	342	62	0	31	5760
Manning Bartlett	1403	12	0	8	1	10	31	5	1	0	3	1474
Marasmusine	4448	33	0	42	4	0	256	4	0	0	0	4787
Mardetanha	0	0	0	0	0	0	2	1	0	0	0	3
Marianocecowski	242	8	0	0	3	0	32	0	0	0	0	285
Marine 69-71	256	5	0	67	27	0	121	35	0	0	1	512
Mark	454	84	0	120	26	8	158	37	3	0	0	890
Mark Dingemanse	293	0	0	1	3	0	45	3	0	0	0	345
Mark Richards	0	0	0	0	0	0	0	5	0	0	0	5
Mark83	368	10	0	1	2	0	3	0	0	0	0	384
MarkGallagher	1932	27	0	81	61	0	116	26	0	0	0	2243
MarkSweep	1945	23	0	105	5	0	1133	41	0	0	0	3252
Markles	65	8	0	46	3	10	1	0	0	0	0	133
Marshman	25	0	0	0	0	0	30	2	0	0	0	57
Marskell	40	2	0	32	16	3	25	0	0	0	0	118
Martijn Hoekstra	1160	14	0	4	1	0	121	4	1	0	2	1307
MartinHarper	14	0	0	0	1	0	0	0	0	0	0	15
Martinp23	1387	89	0	228	31	4	359	71	2	0	4	2175
Martyman	131	2	0	2	0	0	35	1	0	0	0	171
Marudubshinki	4852	55	0	28	14	0	448	30	0	0	0	5427
Marumari	0	0	0	0	0	1	8	0	0	0	0	9
Masamage	841	16	0	16	2	3	19	1	0	0	0	898
Masem	91	13	0	9	0	2	13	0	0	0	0	128
MastCell	5578	71	0	509	23	50	985	77	3	0	1	7297
Master Jay	196	8	0	82	7	1	303	36	0	0	0	633
Master Thief Garrett	1144	6	0	7	1	0	12	2	0	0	0	1172
Master of Puppets	2544	68	0	278	32	55	988	35	13	0	10	4023
Materialscientist	1405	6	0	161	3	18	1296	4	70	0	0	2963
Matilda	221	20	0	33	15	1	231	10	0	0	0	531
Matt Britt	5	2	0	2	0	0	1	0	0	0	0	10
Matt Crypto	132	22	0	38	22	0	174	18	0	0	0	406
Mattbr	2551	66	0	4	0	0	9	0	0	0	0	2630
Mattgirling	101	0	0	0	0	0	9	1	1	0	0	112
MatthewUND	53	1	0	0	0	0	5	0	0	0	0	59
Matthewedwards	2126	89	0	30	8	1	26	3	0	0	0	2283
Mattinbgn	1116	39	0	43	3	9	81	2	0	0	0	1293
Mattyb420	0	0	0	2	0	0	0	0	0	0	0	2
Maunus	1	0	0	7	0	1	3	0	0	0	0	12
Maury Markowitz	154	19	0	0	0	1	47	5	0	0	0	226
Mav	505	12	0	125	2	1	18	7	0	0	0	670
MaxSem	4846	23	0	167	25	7	343	96	3	0	14	5524
Maxim	106756	925	0	2479	276	563	2484	137	84	0	200	113904
Maxim's JS test account	0	0	0	1	0	0	0	0	0	0	0	1
Maximus Rex	68	0	0	0	0	0	0	0	0	0	0	68
Mazca	1027	9	0	24	2	7	322	4	13	0	3	1411
Mbecker	0	0	0	1	3	0	3	1	0	0	0	8
Mdd4696	2234	8	0	31	8	0	89	4	0	0	0	2374
MediaWiki default	1310	0	0	0	0	0	0	0	0	0	0	1310
Meegs	8893	33	0	1	0	0	97	5	0	0	0	9029
Meelar	1264	7	0	2	1	0	121	1	0	0	0	1396
MegaHL90	0	0	0	1	0	0	0	0	0	0	0	1
Mel Etitis	3126	19	0	160	24	0	848	57	0	0	0	4234
Melburnian	123	2	0	6	1	0	30	0	0	0	0	162
Melchoir	1169	9	0	31	1	0	95	2	1	0	0	1308
Melesse	22102	56	0	3	0	0	1	0	0	0	0	22162
Menchi	23	2	0	0	0	0	0	0	0	0	0	25
Meno25	527	32	0	3	1	1	7	3	1	0	16	591
Mentifisto	5487	21	0	35	0	8	6762	15	75	0	67	12470
Mercury	314	93	0	82	34	25	137	62	0	0	0	747
Merkinsmum	0	0	0	3	0	0	0	0	0	0	0	3
Merope	11766	60	0	56	6	0	834	15	0	0	0	12737
Merovingian	2013	100	0	32	14	0	275	21	0	0	28	2483
Merphant	1	2	0	0	0	0	0	0	0	0	0	3
Metalx97856	0	0	0	1	0	0	0	0	0	0	0	1
Metamagician3000	110	4	0	11	4	0	28	5	0	0	0	162
Metropolitan90	2740	25	0	1	0	1	6	2	0	0	0	2775
Mets501	9380	98	0	207	38	0	293	22	0	0	0	10038
Mfield	896	17	0	148	6	32	651	10	24	0	1	1785
Miborovsky	46	3	0	19	13	0	30	5	0	0	0	116
Michael Greiner	853	14	0	10	7	0	12	1	5	0	0	902
Michael Hardy	300	74	0	1	0	0	17	5	1	0	0	398
Michael Snow	875	106	0	22	164	1	54	68	1	0	0	1291
MichaelBillington	507	8	0	6	0	0	4567	70	0	0	2	5160
Michaelas10	363	22	0	80	8	1	61	8	0	0	0	543
Midom	0	0	0	0	0	0	1	0	0	0	0	1
Mifter	1731	6	0	114	4	6	348	1	27	0	30	2267
Mikaey	1099	1115	0	11	1	2	73	0	1	0	2	2304
Mike 7	1263	16	0	39	3	0	285	6	0	0	0	1612
Mike Halterman	149	9	0	13	9	1	64	10	0	0	0	255
Mike Peel	3029	20	0	4	4	0	4	0	1	0	0	3062
Mike Rosoft	14594	409	0	429	47	19	2306	390	11	0	0	18205
Mike Selinker	2018	15	0	11	4	0	17	1	0	0	0	2066
Mike.lifeguard	2	0	0	0	0	0	0	1	0	0	0	3
Mikeblas	128	1	0	0	0	0	0	0	0	0	0	129
MilborneOne	372	0	0	6	4	0	15	0	0	0	0	397
Mindmatrix	2333	26	0	26	2	0	48	1	1	0	1	2438
Mindspillage	2299	75	0	53	27	2	92	46	0	0	0	2594
Minesweeper	13	2	0	0	0	0	1	0	0	0	0	16
Mirv	1146	28	0	38	37	0	40	46	0	0	1	1336
MisfitToys	79	8	0	0	0	0	0	0	0	0	0	87
Misza13	223396	280	0	284	22	2	4609	271	0	0	6	228870
Mitchazenia	123	4	0	2	1	0	16	2	0	0	0	148
Mjroots	56	1	0	18	1	4	48	3	5	0	0	136
Mkmcconn	20	0	0	3	3	0	0	0	0	0	0	26
Mkweise	30	2	0	0	1	0	1	0	0	0	0	34
Mlaffs	105	0	0	1	0	0	0	0	0	0	0	106
Mo0	3125	23	0	14	3	0	229	21	1	0	0	3416
MoRsE	57	3	0	0	0	0	25	1	0	0	0	86
Modemac	14	0	0	3	5	0	6	1	0	0	0	29
Moink	304	3	0	2	0	0	7	7	0	0	0	323
Molikroth	0	0	0	1	0	0	0	0	0	0	0	1
Moncrief	99	1	0	4	3	0	40	1	0	0	0	148
Moni3	41	3	0	67	1	20	27	0	2	0	0	161
Montrealais	22	1	0	0	0	0	0	0	0	0	0	23
Moondyne	1958	55	0	58	14	2	299	38	0	0	0	2424
Moonriddengirl	8902	1330	0	229	24	14	344	20	14	0	0	10877
Moreschi	1044	26	0	198	11	41	887	81	9	0	20	2317
Moriori	3534	3	0	0	0	0	252	5	0	0	0	3794
Morven	814	26	0	7	1	0	224	54	1	0	0	1127
Morwen	615	14	0	6	1	0	84	8	0	0	0	728
Mr. Lefty	1550	10	0	62	6	0	614	31	1	0	0	2274
Mr.Z-man	19473	242	1	481	50	285	1636	182	25	0	26	22401
MrDarcy	222	5	0	36	7	0	143	12	0	0	0	425
MrKIA11	3205	15	0	0	0	0	3	1	1	0	0	3225
Mtmelendez	1041	5	0	11	0	0	2	0	0	0	0	1059
MuZemike	1628	55	0	62	0	9	1095	37	81	0	5	2972
Mufka	2055	9	0	55	1	6	611	1	21	0	0	2759
Mulad	43	6	0	0	0	0	0	0	0	0	0	49
Mushroom	21984	184	0	34	9	3	445	90	0	0	0	22749
Musical Linguist	324	149	0	109	24	0	900	71	0	0	0	1577
Mustafaa	131	1	0	0	3	0	10	1	0	0	0	146
MykReeve	2	0	0	0	0	0	0	0	0	0	0	2
Myleslong	22	29	0	6	3	0	28	8	0	0	0	96
Mysekurity	728	14	0	40	21	0	81	2	0	0	0	886
Mysid	2493	2	0	2	1	0	14	5	0	0	0	2517
Mzajac	148	4	0	8	2	1	46	4	0	0	0	213
NCurse	1616	11	0	1	1	0	34	0	0	0	0	1663
NJA	1882	33	0	176	6	37	1370	34	72	0	43	3653
NSLE	561	11	0	90	18	0	440	101	0	0	0	1221
Nabla	900	50	0	16	5	1	1	0	0	0	0	973
Nae'blis	844	53	0	28	2	0	15	2	0	0	0	944
Nagy	0	0	0	1	0	0	0	0	0	0	0	1
Nakon	35009	391	0	603	67	30	12813	6151	22	0	91	55177
Nancy	11814	84	0	359	19	12	850	13	12	0	7	13170
Nandesuka	694	29	0	96	16	2	383	27	1	0	0	1248
Nanfoodle	0	0	0	1	0	0	0	0	0	0	0	1
Nanobug	1	0	0	0	0	0	0	0	0	0	0	1
Nat	189	35	0	156	9	31	263	15	0	0	0	698
Natalie Erin	4503	23	0	69	3	0	988	27	0	0	0	5613
Natalya	325	13	0	36	7	3	109	39	0	0	0	532
NawlinWiki	166169	6741	0	8983	26	668	14761	467	388	0	6	198209
Necrothesp	374	11	0	1	0	1	107	8	0	0	0	502
Nehrams2020	4674	20	0	6	2	1	126	2	0	0	0	4831
Netsnipe	1161	60	0	605	91	10	3672	1757	12	0	1	7369
Neutrality	3906	32	0	48	10	0	175	58	0	0	0	4229
Nev1	319	16	0	43	3	21	195	3	6	0	0	606
Newyorkbrad	769	15	0	50	5	2	536	32	0	0	1	1410
Ngb	622	62	0	9	6	0	10	0	0	0	0	709
Nichalp	1191	70	0	50	16	4	72	9	0	979	163	2554
NicholasTurnbull	212	14	0	15	10	0	139	17	0	0	0	407
Nick	2893	130	0	245	23	20	671	67	9	0	2	4060
Nick-D	503	12	0	59	3	8	342	17	22	0	0	966
Nickptar	612	13	0	3	1	0	116	31	0	0	0	776
Nickshanks	54	1	0	3	0	0	0	0	0	0	0	58
Nicman911	0	0	0	2	0	0	0	0	0	0	0	2
Night Gyr	490	38	0	10	3	1	31	2	0	0	0	575
Nightmarishnight	0	0	0	1	0	0	0	0	0	0	0	1
Nightscream	24	8	0	65	6	4	143	2	6	0	0	258
Nightstallion	1769	128	0	71	7	0	29	2	0	0	0	2006
Nihiltres	12645	185	0	117	29	27	268	16	2	0	11	13300
Nihonjoe	6062	305	0	266	34	8	863	30	20	15	5	7608
Nikki311	440	2	0	25	1	2	44	1	0	0	1	516
Nilfanion	570	25	0	4	3	0	3	0	0	0	0	605
Nishkid64	7435	349	1	1518	641	130	7406	306	651	0	26	18463
Niteowlneils	4157	80	0	1	0	0	16	1	0	0	0	4255
Nixdorf	2	0	0	0	0	0	0	0	0	0	0	2
Nixeagle	10319	243	0	93	14	9	3324	84	26	0	2	14114
Nlu	1599	92	0	602	226	13	3542	220	0	0	0	6294
Nmajdan	218	5	0	7	7	4	63	2	0	0	0	306
No Guru	927	11	0	33	14	0	442	8	1	0	0	1436
NoSeptember	1593	47	0	24	25	1	122	61	0	0	45	1918
NodpiW	0	0	0	1	0	0	0	0	0	0	0	1
Nohat	265	38	0	39	33	0	62	5	0	0	0	442
Noldoaran	2	0	0	0	0	0	0	0	0	0	0	2
Notheruser	70	0	0	0	0	0	0	0	0	0	0	70
Nousernamesleft	198	7	0	5	2	3	2	1	0	0	3	221
NrDg	1619	123	0	279	19	28	846	27	44	0	4	2989
NuclearWarfare	8071	192	0	260	12	68	1724	52	84	0	81	10544
Nufy8	371	1	0	35	2	7	332	15	1	0	0	764
Number 57	6120	71	0	74	2	1	53	4	0	0	0	6325
Nunh-huh	454	29	0	27	3	1	319	12	3	0	1	849
Nv8200p	59584	181	0	26	3	0	108	3	0	0	0	59905
Nyttend	5207	183	0	42	1	0	177	2	3	0	0	5615
Oberiko	294	3	0	8	2	0	162	0	0	0	0	469
Obli	1047	6	0	28	5	0	99	7	0	0	0	1192
Ocatecir	1340	11	0	106	16	1	248	9	0	0	0	1731
Ocee	195	0	0	3	3	10	95	5	0	0	0	311
Od Mishehu	6482	193	0	176	25	26	341	59	107	0	4	7413
OhanaUnited	505	35	0	11	3	1	139	7	0	0	8	709
Ohnoitsjamie	4749	62	0	283	11	19	2526	50	27	0	0	7727
Okiefromokla	195	2	0	21	3	3	208	7	0	0	0	439
OlEnglish	43	3	0	1	2	0	15	0	0	0	0	64
OldakQuill	325	22	0	6	2	0	2	1	0	0	0	358
Oldboy212	0	0	0	1	0	0	0	0	0	0	0	1
Oldelpaso	667	12	0	19	10	0	36	1	0	0	2	747
Oldwindybear	2	0	0	0	0	0	2	1	0	0	0	5
Oleg Alexandrov	690	57	0	14	8	0	35	10	0	0	1	815
Olessi	142	6	0	0	0	0	14	1	0	0	0	163
Oliver Pereira	2	6	0	0	1	0	0	0	0	0	0	9
Olivier	193	8	0	7	1	0	24	0	0	0	0	233
Omegatron	308	90	0	27	12	0	15	0	0	0	0	452
One	974	103	0	117	18	1	143	28	1	0	0	1385
Opabinia regalis	1410	5	0	15	2	0	3	0	0	0	0	1435
Orangemike	22127	140	0	573	25	13	4839	42	44	0	0	27803
Orderinchaos	4675	140	0	91	18	8	233	36	2	0	1	5204
Oren0	179	7	0	26	6	7	37	8	3	0	4	277
Orioane	114	1	0	4	2	0	11	0	0	0	0	132
Orlady	93	11	0	19	3	6	26	0	1	0	0	159
Orphaned image deletion bot	115	0	0	0	0	0	0	0	0	0	0	115
Orphaned talkpage deletion bot	923	58	0	0	0	0	0	0	0	0	0	981
Oscarthecat	3300	21	0	248	5	0	310	7	2	0	0	3893
OverlordQ	588	4	0	14	1	0	411	86	33	0	0	1137
Owen	254	24	0	15	33	0	84	23	0	0	0	433
OwenX	2324	22	0	183	20	1	1252	82	3	0	8	3895
Oxymoron83	11019	98	0	410	11	64	5365	34	51	0	0	17052
PDH	9821	82	0	355	197	0	243	21	0	0	0	10719
PFHLai	3443	132	0	851	751	1	58	1	0	0	0	5237
PMDrive1061	23967	313	0	1306	27	37	4051	129	469	0	5	30304
PS2pcGAMER	2303	23	0	25	32	0	87	18	0	0	0	2488
PZFUN	93	3	0	6	2	0	14	6	0	0	0	124
Pablo-flores	920	2	0	16	6	2	180	2	0	0	0	1128
Paginazero	3	3	0	0	0	0	0	0	0	0	0	6
Pagrashtak	3190	13	0	3	2	0	10	1	0	0	0	3219
Pakaran	134	9	0	4	5	0	54	6	0	21	26	259
Pamri	707	1	0	0	4	0	0	0	0	0	0	712
Papa November	3172	47	0	24	6	13	234	13	1	0	0	3510
Parsecboy	2668	108	0	34	6	0	392	11	2	0	4	3225
Parthian Scribe	0	0	0	1	0	0	0	0	0	0	0	1
Pascal.Tesson	16227	95	0	85	2	1	799	20	0	0	2	17231
Pastor Theo	474	0	0	8	0	0	59	9	1	0	1	552
Pastordavid	1312	9	0	8	6	0	10	1	0	0	0	1346
Patar knight	256	6	0	3	0	0	8	1	2	0	0	276
Pathoschild	8349	149	1	151	33	1	2432	705	76	0	1	11898
Patrick	134	112	0	9	1	1	3	1	0	0	0	261
Pats1	517	61	0	143	8	16	390	7	6	0	0	1148
Paul A	91	18	0	0	0	0	0	0	0	0	0	109
Paul August	1115	9	0	8	1	3	123	3	0	0	0	1262
Paul Benjamin Austin	25	4	0	45	9	0	65	16	0	0	0	164
Paul Erik	1803	52	0	13	2	0	329	6	5	0	0	2210
Pax:Vobiscum	574	38	0	182	6	13	34	1	0	0	0	848
Paxse	7	0	0	0	0	0	4	1	0	0	0	12
Pb30	858	1	0	0	0	1	278	3	0	0	0	1141
